Quality	#1 ID	#2 ID	#1 Sentence Length	#2 Sentence Length	#1 Tree Size	#2 Tree Size	#1 Tree Depth	#2 Tree Depth	APTED
1	2045542	2045082	21	26	61	74	14	14	23.0
0	3386414	3386441	21	27	54	74	7	12	31.0
1	666915	667358	21	20	63	60	12	12	12.0
1	1404480	1404314	18	23	54	68	9	12	33.0
1	987501	987609	18	23	52	62	13	11	45.0
1	1748331	1748343	21	28	56	82	7	12	47.0
1	886904	887158	32	29	90	82	9	8	14.0
1	650062	650095	17	21	45	57	6	8	25.0
0	2929323	2929306	30	32	83	89	10	11	80.0
1	2209112	2209391	31	23	86	67	17	14	20.0
1	139442	139370	22	22	64	64	11	14	23.0
1	2469444	2469659	29	23	89	74	23	22	26.0
0	2469350	2469343	18	13	49	35	7	7	36.0
0	699968	699921	20	20	50	51	6	6	19.0
1	2889197	2889176	15	20	42	60	8	9	26.0
0	3351439	3351513	18	16	49	44	6	9	42.0
1	1319170	1319473	16	18	44	48	9	7	35.0
0	1853409	1854181	19	17	50	43	7	6	38.0
1	868100	868040	7	9	20	26	5	6	18.0
0	3353310	3353302	27	31	65	80	6	10	22.0
1	2725648	2725720	22	22	64	64	14	14	10.0
0	173928	173865	28	34	76	94	11	11	28.0
1	842309	842484	19	21	58	63	13	13	13.0
1	2357993	2357953	27	29	81	85	12	11	19.0
1	2119782	2119685	14	14	37	38	8	8	15.0
1	2725674	2725751	28	29	80	82	13	15	73.0
1	767089	767056	16	15	46	46	12	12	22.0
1	2057020	2056955	27	35	75	94	13	16	40.0
1	2482633	2482523	27	26	74	72	12	12	7.0
0	2632692	2632767	33	24	97	71	16	10	54.0
1	2240399	2240149	29	31	84	89	14	19	26.0
0	3380184	3380987	15	21	39	60	6	12	40.0
1	2770134	2770265	21	25	65	78	16	21	25.0
1	805457	805985	26	29	75	85	15	14	26.0
1	3282609	3282552	29	31	83	88	14	15	16.0
1	1643570	1643198	16	22	46	63	11	13	18.0
1	2896308	2896334	29	21	83	61	17	14	36.0
0	820382	820723	19	14	56	43	10	10	39.0
0	186673	186613	28	23	78	63	14	9	41.0
1	243838	243710	23	30	65	89	9	13	51.0
1	2110775	2110924	33	28	94	77	12	10	27.0
1	521939	521928	29	20	85	61	17	17	34.0
1	1357059	1357100	20	18	54	47	8	7	45.0
0	3406445	3406440	21	19	62	50	12	9	47.0
1	3009743	3009639	32	38	87	100	10	11	40.0
1	724060	723590	14	14	38	40	7	8	20.0
1	2396679	2396818	27	28	75	75	11	9	42.0
1	413097	413107	12	18	34	55	6	13	35.0
0	1614015	1613879	25	26	68	70	8	10	31.0
1	2916184	2916154	24	26	66	69	9	9	15.0
0	644152	643712	24	19	68	57	8	10	44.0
1	3093470	3093389	33	28	94	83	11	16	61.0
0	2268664	2268416	19	20	55	57	9	8	56.0
1	3261251	3261222	16	21	45	62	12	10	39.0
1	2002136	2002037	24	24	67	67	10	10	25.0
0	882107	882059	21	25	55	63	6	6	27.0
0	1578836	1578673	20	19	56	54	8	8	18.0
1	907751	907588	25	23	71	63	11	10	21.0
1	1646704	1646618	28	29	81	81	11	10	34.0
1	248894	248865	20	26	54	68	10	9	28.0
1	3446482	3446446	28	23	80	64	16	12	22.0
1	3085795	3085540	21	26	61	78	14	19	22.0
1	2527006	2527060	23	16	70	51	10	10	26.0
1	2341846	2341677	17	16	54	51	15	12	47.0
1	2879203	2878495	15	19	44	54	11	13	33.0
1	1084599	1084669	18	25	57	73	15	17	19.0
1	883875	883827	20	26	56	74	9	10	28.0
1	2221994	2222004	15	13	44	37	9	10	19.0
1	1762569	1762526	21	19	64	58	17	15	18.0
0	3414762	3414734	28	31	74	82	8	9	29.0
1	2869052	2869113	13	15	38	44	9	10	21.0
0	684942	684976	26	31	74	89	14	15	43.0
0	998493	998303	16	22	43	61	9	11	35.0
0	2706154	2706185	32	25	88	69	12	11	48.0
1	786554	786522	12	13	33	39	6	11	25.0
1	2331892	2331244	20	18	56	49	9	7	15.0
1	776470	776441	32	28	88	79	10	10	17.0
1	2226471	2226151	22	21	66	62	14	13	13.0
1	2054996	2054926	23	29	72	86	14	13	50.0
1	3254506	3254576	19	15	52	44	7	8	27.0
1	3123856	3123720	15	18	42	47	10	8	37.0
1	1057995	1057778	19	16	54	48	9	12	31.0
1	452856	452912	19	26	48	67	6	7	22.0
1	2263996	2263904	21	21	57	58	9	9	18.0
1	1015170	1015204	33	29	89	77	14	11	13.0
0	545815	545928	21	20	62	58	12	8	32.0
1	2011669	2011807	28	31	83	90	18	18	13.0
0	441111	441030	27	19	69	49	9	8	29.0
1	1306668	1306618	31	30	91	92	14	13	50.0
1	3085125	3085085	14	16	38	45	7	9	14.0
1	339434	339408	21	15	59	43	12	11	20.0
1	78643	78719	25	27	75	81	18	18	11.0
1	1625779	1625975	20	13	56	37	10	9	27.0
1	1386884	1386857	29	24	88	74	16	16	23.0
1	1356983	1357063	21	15	57	42	10	8	24.0
1	1777394	1777314	20	15	52	39	8	8	31.0
1	1438096	1437645	29	31	81	87	12	12	17.0
1	724297	724443	26	29	69	81	7	9	27.0
1	788048	788091	14	20	42	58	8	9	38.0
1	3093023	3092996	27	24	82	74	14	15	33.0
1	511693	511287	25	24	69	67	8	9	33.0
0	2187868	2187826	23	19	66	54	11	11	33.0
0	3384254	3383797	13	12	39	37	7	8	20.0
0	1308358	1308468	10	15	28	43	6	7	32.0
1	3209548	3209513	34	30	97	83	16	11	40.0
0	67983	68260	11	15	32	40	8	7	26.0
1	3171869	3171847	26	20	75	60	13	15	43.0
1	285795	285622	17	23	48	66	10	10	21.0
0	1977523	1977693	21	22	53	58	7	7	28.0
1	1661381	1661317	27	23	75	67	10	11	42.0
0	969655	969672	22	21	56	55	6	7	29.0
1	2019241	2019199	17	23	46	63	9	12	29.0
1	101700	101919	25	31	73	86	13	10	49.0
1	192697	192862	20	21	65	65	16	15	42.0
1	3253370	3253092	29	31	83	87	11	13	29.0
1	2226559	2226541	23	18	65	49	11	8	22.0
0	2926039	2925982	26	29	76	86	14	13	53.0
1	2304746	2304666	26	25	76	69	11	9	21.0
0	637168	637447	22	19	63	52	10	9	24.0
0	2945092	2945178	24	20	67	54	14	10	37.0
0	1279593	1279614	20	21	58	63	9	10	31.0
1	696677	696932	30	23	83	66	12	10	36.0
1	498305	498375	28	25	83	72	15	15	34.0
1	3419191	3419297	24	23	70	66	11	11	19.0
1	1168228	1168203	12	16	34	46	7	10	28.0
0	1387874	1388069	10	12	27	31	6	5	26.0
0	3119362	3119594	25	30	73	87	15	16	23.0
0	1788039	1787922	20	23	55	59	7	7	50.0
1	3122429	3122305	31	23	89	69	12	14	61.0
1	1348909	1348954	32	26	89	72	12	12	24.0
1	1928242	1928533	9	13	25	38	7	9	22.0
1	1281627	1281485	18	18	50	53	9	13	31.0
1	1922300	1922496	34	35	97	100	18	20	21.0
0	2365373	2365452	14	18	38	51	9	11	36.0
1	2262571	2262600	18	14	49	42	9	11	32.0
1	2047843	2047749	24	20	65	60	7	10	41.0
0	3074273	3074290	22	31	62	88	10	12	45.0
1	2458881	2459084	19	26	56	76	12	13	25.0
1	1443586	1443540	11	13	29	37	7	9	18.0
1	2442303	2442375	13	19	35	52	6	9	30.0
0	162203	162101	12	9	31	25	7	6	28.0
1	424636	424710	20	21	61	61	11	11	34.0
0	2274850	2274727	21	31	62	91	15	15	38.0
1	3261229	3261252	27	22	74	60	13	10	36.0
1	2427913	2427947	16	23	47	65	7	9	21.0
1	3372289	3372332	19	20	49	53	6	7	26.0
1	1747026	1747118	19	15	53	44	9	9	39.0
1	1076855	1076875	28	32	76	90	10	10	28.0
0	3242382	3242517	21	19	58	51	9	9	40.0
1	3158959	3159002	14	12	39	32	8	6	14.0
0	71501	71627	20	23	53	62	7	9	38.0
0	423841	423882	16	13	43	35	10	9	23.0
0	1396291	1396477	31	23	86	64	10	10	24.0
1	1599833	1599728	26	23	72	63	13	11	27.0
1	174386	174482	18	24	47	64	6	8	31.0
1	917966	918316	27	22	77	62	8	7	23.0
1	2630954	2631063	26	26	70	71	12	14	21.0
1	1314758	1315056	15	16	43	43	10	8	22.0
1	2907762	2907649	31	30	85	83	9	9	28.0
0	2815611	2815494	15	15	45	45	10	12	35.0
1	2352856	2353073	21	25	58	67	12	13	19.0
0	2065849	2065533	17	19	46	53	9	12	29.0
0	344085	344229	20	14	63	42	12	10	37.0
0	820901	820928	18	18	47	50	7	9	34.0
1	2221430	2221460	26	22	70	60	8	8	34.0
1	2905150	2904961	28	24	81	68	12	9	25.0
1	1908353	1908610	28	33	79	92	12	9	48.0
1	3015457	3015476	16	15	43	40	8	8	13.0
1	2315858	2315632	28	29	84	86	20	17	42.0
1	2167771	2167744	25	25	77	73	20	18	21.0
1	983252	983273	33	37	94	106	15	14	28.0
1	347389	347285	33	33	95	94	13	16	50.0
1	1167820	1168134	15	18	42	51	9	11	32.0
1	2945688	2945844	23	25	65	73	11	11	31.0
1	3320577	3320553	25	25	74	74	16	16	29.0
1	1185923	1186190	21	18	64	55	14	15	37.0
0	396045	396195	21	29	60	84	13	13	31.0
1	2010110	2010239	10	13	28	35	8	7	30.0
1	2183969	2183948	29	35	83	97	15	12	45.0
1	121580	121626	14	18	37	47	8	8	30.0
0	816251	816455	14	18	37	49	6	7	29.0
1	2444676	2444641	29	31	82	93	11	15	47.0
1	1958648	1958602	24	33	68	89	8	8	23.0
1	1369885	1369736	24	17	67	47	9	9	23.0
0	1757343	1757308	13	18	36	47	7	8	40.0
1	2615271	2615234	25	28	71	78	14	11	34.0
0	2761028	2761040	21	17	60	49	9	10	39.0
1	849291	849442	24	21	71	59	12	10	31.0
1	1308545	1308565	26	24	75	68	17	15	31.0
0	2512785	2512881	25	19	73	53	16	9	53.0
1	883815	883864	23	24	75	74	20	17	25.0
0	1200832	1201040	16	24	45	67	9	10	44.0
1	1357464	1357572	16	19	47	55	11	12	26.0
0	763948	763991	19	16	53	45	11	11	28.0
1	52393	52606	19	17	56	47	8	8	31.0
0	1322287	1322312	25	31	70	89	13	14	30.0
1	3151735	3151876	23	29	60	76	9	9	17.0
0	316318	316283	19	25	51	72	7	8	34.0
1	1305312	1305623	20	21	62	62	16	13	26.0
1	429365	429387	17	15	48	41	9	8	29.0
1	1908763	1908744	29	20	81	53	13	9	44.0
1	2197839	2197806	15	15	41	43	9	8	29.0
0	1389812	1389837	16	19	45	52	7	9	42.0
1	868307	868276	17	23	51	69	15	15	39.0
0	2028443	2028477	16	15	48	41	13	8	44.0
1	47049	47079	16	22	50	70	14	15	23.0
1	2328722	2329008	25	30	70	84	10	12	27.0
1	3085928	3085551	23	23	68	69	15	13	14.0
1	2495623	2495427	19	22	56	65	14	15	28.0
1	2756504	2756466	31	30	91	87	11	10	47.0
1	2689306	2689004	29	23	79	64	10	10	17.0
1	2195722	2195938	27	28	76	79	13	13	7.0
1	2965122	2965159	26	26	74	72	9	8	13.0
1	544330	544222	24	29	65	81	7	12	43.0
1	636315	636406	30	29	83	80	14	16	15.0
0	57271	57251	21	33	57	92	10	13	38.0
0	1701278	1701371	13	19	39	61	10	13	37.0
1	3461389	3461280	13	15	38	42	11	8	26.0
0	1876120	1876059	30	21	85	61	14	11	49.0
1	1924261	1924210	20	20	59	60	14	14	27.0
1	1548361	1547959	29	28	85	82	12	17	62.0
1	2945288	2945178	25	20	70	54	13	10	56.0
1	3184196	3184217	24	25	66	69	13	12	19.0
1	518089	518133	31	27	90	76	24	13	33.0
0	952393	952394	19	24	53	67	7	10	34.0
1	577860	578532	18	16	51	47	11	10	26.0
1	1804153	1803716	23	19	65	55	12	11	36.0
1	1952416	1952519	22	17	63	52	13	15	24.0
1	2553131	2553325	19	21	55	62	12	12	17.0
0	229442	229500	21	25	65	72	11	11	35.0
1	498320	498385	20	18	53	46	6	6	17.0
1	2927606	2927348	35	28	100	77	15	13	47.0
1	696329	696168	21	19	59	54	11	11	11.0
1	2898561	2898543	23	29	66	83	11	10	52.0
0	2414161	2413910	27	30	74	78	9	9	33.0
0	224932	224868	24	17	65	46	12	7	47.0
1	3054588	3054557	19	21	54	57	8	7	55.0
1	3022397	3022328	29	22	84	62	13	10	39.0
1	2740896	2740847	13	10	39	30	12	9	15.0
1	222566	222560	30	30	87	86	15	13	27.0
1	1771131	1771091	31	32	85	82	17	9	37.0
1	2728832	2728851	18	25	47	67	10	12	46.0
0	329403	329927	14	20	38	55	7	8	29.0
0	1703444	1703385	27	18	82	55	19	15	36.0
1	2486735	2486728	26	29	68	84	9	17	44.0
0	3053827	3053741	14	13	42	37	11	9	24.0
1	2451683	2451742	13	13	36	37	7	7	18.0
0	1396869	1396736	16	21	46	61	11	12	36.0
0	2728425	2728251	29	31	84	91	14	16	41.0
0	747153	747200	18	16	51	43	11	6	30.0
1	1520228	1520194	22	19	59	51	9	9	24.0
1	2762222	2761939	33	25	93	73	12	11	44.0
0	3138806	3138863	22	25	61	67	10	10	27.0
1	2375171	2375136	20	18	59	54	12	10	26.0
1	2051630	2051713	27	29	78	85	14	13	28.0
0	953733	953537	20	24	52	62	8	10	38.0
1	1807659	1807691	22	17	62	49	13	12	22.0
1	2198937	2198629	23	21	63	56	10	7	35.0
0	2697621	2697661	14	10	38	29	7	7	29.0
1	519592	519351	21	20	60	55	10	8	30.0
1	1382330	1381827	23	17	61	46	8	9	22.0
0	283606	283689	23	18	58	45	7	6	38.0
1	1489706	1489846	16	13	45	38	11	10	17.0
1	3064992	3065062	15	20	42	59	10	12	27.0
0	616340	616249	32	29	87	82	9	12	60.0
1	3409440	3409470	25	31	76	93	12	13	36.0
0	1299090	1298965	20	17	54	46	10	8	45.0
1	2146697	2146799	24	30	68	85	10	12	42.0
1	2797028	2796993	22	16	67	50	15	14	20.0
0	230999	231027	20	14	60	40	12	11	23.0
1	2433757	2433838	11	12	30	32	7	6	16.0
1	1908152	1908046	30	25	81	72	9	11	54.0
1	349215	349241	17	22	46	63	9	13	45.0
1	2054448	2054413	24	23	75	73	14	12	31.0
0	1989878	1989788	21	18	67	54	14	12	22.0
1	450436	450532	24	20	65	54	9	8	33.0
0	392798	392735	20	30	59	83	10	11	58.0
1	2739143	2739301	10	12	28	36	7	10	29.0
1	937787	938238	9	12	28	35	7	10	27.0
0	1664846	1664736	14	17	43	46	10	9	26.0
1	2919853	2919804	31	25	85	66	8	7	57.0
1	1109913	1110044	28	24	84	74	13	18	32.0
0	898957	898897	27	21	81	60	12	12	24.0
1	2706544	2706227	27	19	70	53	8	8	39.0
0	1219439	1219326	21	22	54	57	8	7	48.0
1	2141602	2141575	28	29	79	83	12	9	22.0
1	2288296	2288189	14	16	39	46	9	10	33.0
1	1245845	1245522	24	22	69	60	11	8	32.0
1	1466168	1466246	26	24	74	67	9	9	17.0
0	2245085	2245118	19	15	55	42	11	9	32.0
1	3237867	3237902	26	28	70	76	9	9	38.0
0	2194711	2194792	28	24	77	67	11	7	53.0
1	954526	954607	29	26	79	72	13	14	31.0
1	1479718	1479546	22	22	64	62	13	12	14.0
0	1091286	1091304	25	31	72	92	11	15	30.0
1	2158854	2158971	9	9	27	30	7	11	24.0
1	2086152	2086347	28	20	75	56	9	9	23.0
0	3107641	3107862	22	19	60	53	11	9	54.0
1	1909331	1909408	24	17	62	47	8	8	30.0
0	841596	841803	27	33	76	91	10	11	58.0
1	69773	69792	9	10	27	30	9	7	29.0
0	2823575	2823513	24	22	69	62	11	9	52.0
1	1704502	1704526	14	18	38	49	6	8	18.0
1	1118034	1117974	32	29	90	79	13	12	53.0
1	763729	763570	29	26	91	82	15	16	29.0
1	1708063	1708041	20	14	56	39	11	7	36.0
1	2455942	2455978	12	15	31	41	7	10	17.0
0	1995479	1995435	18	25	52	73	10	14	39.0
0	1896397	1896353	27	22	77	64	10	10	41.0
1	719618	719464	20	20	56	57	9	12	28.0
1	1993677	1993928	24	25	72	76	14	14	39.0
1	613587	613565	19	27	56	75	11	11	27.0
0	1963398	1963436	11	16	34	46	9	9	36.0
1	2758816	2758860	35	35	99	103	15	15	17.0
1	1626648	1626556	28	26	82	77	10	10	17.0
1	723744	723573	24	18	72	55	11	11	33.0
1	131979	131957	22	22	67	67	17	17	8.0
0	1078029	1078132	30	31	86	88	19	17	45.0
1	3085803	3085929	32	31	95	92	20	20	7.0
1	879525	879587	33	29	88	80	11	11	10.0
0	2553549	2553713	28	19	82	58	15	13	66.0
0	1813883	1813693	30	20	84	55	12	12	35.0
0	257789	257726	19	22	52	60	7	12	35.0
1	516157	516020	17	14	48	39	9	7	35.0
1	771017	771084	23	25	64	71	10	12	23.0
1	855940	855913	18	21	51	60	7	12	31.0
0	1158596	1158858	11	13	30	35	8	7	17.0
1	301223	301061	28	25	85	74	14	13	32.0
1	1530510	1530311	28	23	76	63	11	9	30.0
1	2545273	2545342	25	27	69	75	10	10	18.0
1	533426	533451	21	29	61	85	11	14	37.0
1	106326	106017	20	19	61	56	15	12	20.0
0	2010705	2010779	14	19	43	58	10	11	19.0
0	1317001	1317240	14	10	41	30	10	8	30.0
1	3095658	3095749	14	11	38	30	6	6	23.0
1	748110	747916	16	16	46	46	10	11	25.0
0	2279872	2279663	25	19	65	55	9	8	36.0
1	2804176	2804094	18	18	53	53	12	12	34.0
1	2672867	2672777	21	26	61	77	15	16	29.0
1	338234	338113	22	16	62	45	14	10	29.0
1	282228	282273	15	21	44	63	12	15	24.0
1	367061	366887	27	27	78	79	11	13	39.0
0	701234	701403	26	30	69	85	13	16	55.0
0	779429	779490	21	16	57	45	9	11	40.0
1	1465258	1465081	23	17	63	47	9	9	22.0
0	2486132	2486071	19	14	55	41	12	10	25.0
0	2606133	2605961	26	17	70	47	10	8	38.0
1	1386965	1387020	20	27	54	75	7	10	23.0
1	489508	489322	20	27	57	79	10	20	44.0
0	2342384	2342230	21	18	54	45	6	7	44.0
0	1077010	1077133	25	26	71	70	11	10	39.0
1	3083706	3083626	33	30	92	81	12	11	26.0
0	1136838	1136879	25	22	77	70	17	20	42.0
1	54142	53641	30	25	84	68	11	11	26.0
1	3034823	3034600	28	28	82	86	13	13	17.0
1	1814411	1814474	22	20	63	60	10	12	35.0
1	1015249	1015204	34	29	91	77	14	11	19.0
0	2634517	2634420	13	15	37	42	8	8	28.0
0	3049126	3049112	14	14	41	41	11	10	23.0
1	2716850	2716882	30	30	83	83	18	17	27.0
0	753928	753890	23	19	65	51	14	10	26.0
1	1279586	1279614	27	21	79	63	12	10	22.0
1	962062	962035	29	20	81	56	15	11	34.0
1	3223071	3223018	16	13	47	39	9	9	26.0
1	3022833	3023029	30	25	85	69	12	12	33.0
1	1383244	1383329	28	32	75	86	9	9	17.0
1	1268481	1268446	19	22	56	65	10	13	27.0
1	2066963	2067124	30	31	84	84	13	15	32.0
1	810876	810916	22	22	61	65	10	12	44.0
1	201839	201917	23	22	66	64	9	11	24.0
1	2742219	2742206	13	11	35	30	7	6	17.0
0	751520	751373	20	13	52	36	9	9	35.0
1	2502838	2502910	25	25	68	68	8	8	30.0
1	1914694	1914703	15	15	43	45	10	12	24.0
1	1430920	1430791	24	22	68	63	8	8	10.0
1	1726893	1726944	23	25	63	68	11	12	38.0
1	1861053	1860658	16	17	45	46	8	9	38.0
0	1305396	1305775	21	23	57	59	8	7	40.0
1	1245660	1245555	27	24	76	67	8	8	15.0
0	218848	218851	12	10	37	30	10	9	26.0
0	1996296	1996327	31	24	86	62	12	11	70.0
1	915791	915664	32	35	93	99	14	14	15.0
1	36690	36507	20	17	58	54	9	13	36.0
0	471789	471569	11	13	31	35	6	7	22.0
1	3052778	3052804	30	32	83	92	11	12	34.0
1	3181118	3181443	28	32	77	81	8	8	41.0
1	1688201	1688150	32	32	85	85	9	9	27.0
1	2933692	2933859	26	32	76	92	16	18	17.0
0	859527	859427	9	11	28	31	7	6	24.0
1	911653	911618	31	25	86	72	14	13	21.0
1	515581	515752	17	16	48	46	11	11	9.0
1	1209754	1209692	23	21	64	58	11	9	53.0
1	1722074	1721807	17	22	50	64	7	8	32.0
0	1782659	1782732	19	15	55	40	10	9	31.0
1	2250594	2250465	11	11	35	33	10	9	26.0
0	953113	953368	24	20	69	56	10	7	48.0
0	460209	460142	27	23	74	66	14	12	55.0
1	2113152	2112911	21	17	56	45	9	8	39.0
0	1455619	1455672	22	24	60	66	10	10	40.0
1	1116686	1116653	19	26	59	75	13	15	33.0
0	772613	772655	19	18	56	52	13	10	39.0
1	2549010	2549015	22	15	59	39	9	6	30.0
1	3264790	3264835	18	18	52	51	13	11	21.0
0	269343	269287	31	23	88	63	12	9	39.0
1	1018965	1019063	14	14	40	40	8	8	31.0
1	1910609	1910454	26	20	72	56	11	10	18.0
1	347022	347003	27	21	79	57	12	9	35.0
1	1857292	1857427	23	30	65	80	10	12	47.0
1	3052360	3052505	30	26	87	75	15	15	22.0
1	218925	218856	30	31	81	82	11	11	13.0
1	1568578	1568664	20	22	58	63	11	13	26.0
1	713225	713251	17	17	50	50	11	9	21.0
1	2159	1973	22	29	66	90	14	17	38.0
1	2750362	2750073	25	27	69	73	9	9	32.0
1	1679362	1679412	27	21	79	59	12	11	42.0
1	2700737	2700676	25	25	73	71	13	16	53.0
1	3311600	3311633	21	24	60	69	11	12	30.0
1	2702353	2702573	20	23	60	68	11	10	36.0
1	2529415	2529304	23	27	66	78	13	15	26.0
0	2594861	2594771	15	16	45	45	9	7	26.0
1	1568541	1568628	22	22	66	63	17	13	21.0
1	3271457	3271275	25	26	66	68	9	9	16.0
0	3439114	3439084	23	20	68	56	14	11	31.0
0	3075284	3075402	27	22	74	61	10	13	36.0
1	634144	634283	22	19	62	54	12	13	23.0
1	675276	675330	20	22	58	63	10	9	43.0
1	728030	727944	18	17	46	46	7	8	36.0
0	921105	921039	26	27	75	78	15	11	26.0
1	1398957	1398780	26	26	79	77	14	12	51.0
1	2654352	2654328	28	21	79	61	13	13	26.0
1	960331	960580	15	19	44	59	11	19	34.0
1	3010424	3010442	23	17	63	43	9	6	38.0
1	2305921	2305729	30	27	89	77	16	9	46.0
1	1473451	1473509	24	29	74	88	18	13	81.0
1	408188	407700	28	32	80	92	11	13	26.0
1	1619716	1619614	23	17	61	45	8	7	38.0
1	559444	559520	32	34	87	91	13	13	11.0
0	487951	488007	32	21	90	62	11	12	38.0
1	2206822	2206552	21	19	62	53	13	13	38.0
0	3400555	3400525	29	22	80	65	14	15	40.0
1	1599728	1599554	23	24	63	67	11	13	17.0
0	2180623	2180775	9	12	24	32	6	6	12.0
0	1811787	1811952	11	15	32	43	8	10	30.0
1	2854479	2854521	24	17	72	54	15	15	22.0
1	1605403	1605715	27	26	83	79	19	15	48.0
0	1462749	1462789	24	20	67	56	10	9	41.0
0	314997	315030	15	19	45	54	10	10	15.0
1	3181338	3181212	29	20	82	55	13	11	48.0
1	1438917	1438953	28	30	77	85	12	14	64.0
0	4733	4557	22	27	63	79	12	15	56.0
1	2820371	2820525	24	32	69	92	14	16	39.0
0	512301	512562	18	16	54	47	9	9	46.0
0	3433213	3433207	10	14	30	42	7	8	16.0
1	309864	309706	18	17	48	48	7	11	35.0
1	1621176	1621114	18	17	51	49	12	12	26.0
1	3179258	3179481	21	16	55	43	6	6	29.0
1	3014176	3014142	25	22	69	62	10	10	28.0
0	1881024	1881582	27	29	81	81	13	14	48.0
1	801552	801516	22	18	61	51	11	11	21.0
0	1958144	1958112	21	18	55	47	7	7	27.0
1	2820372	2820184	19	21	55	57	9	9	33.0
0	3292578	3292497	20	21	59	63	13	12	24.0
0	1513796	1513822	19	27	55	78	10	12	39.0
0	1521784	1521350	20	19	56	52	8	7	17.0
1	1300548	1300525	21	29	58	82	12	13	31.0
1	1704987	1705268	14	18	38	48	8	7	22.0
1	2250593	2250464	24	26	73	77	13	14	34.0
0	289600	289558	18	18	54	52	10	9	50.0
1	2315720	2315696	19	20	48	50	6	8	35.0
1	3450958	3450985	22	19	64	54	14	12	32.0
1	396041	396188	24	28	70	81	13	16	26.0
0	3071735	3071752	22	18	59	48	9	10	46.0
0	1014983	1014963	22	16	59	45	7	8	29.0
1	2708737	2708707	27	27	73	74	10	10	14.0
0	2908313	2908192	14	11	40	30	7	6	36.0
0	1181157	1180896	21	23	53	59	6	7	30.0
0	64684	64798	15	14	41	39	9	9	19.0
1	2759509	2759477	30	30	89	87	15	13	39.0
1	2027156	2027061	21	26	57	72	10	11	29.0
1	2840083	2840039	21	30	54	74	6	7	23.0
1	193911	194178	25	26	77	79	16	19	17.0
1	544033	543914	23	29	63	80	11	12	21.0
1	1386809	1386805	25	26	68	75	10	12	43.0
1	3268473	3268414	16	18	44	50	9	9	16.0
1	1369201	1369173	25	25	68	68	9	9	12.0
0	1849884	1849915	21	25	60	74	11	12	33.0
1	1449289	1449185	32	25	84	66	10	10	19.0
1	2348638	2348556	10	12	30	34	6	6	16.0
1	2876839	2876840	17	19	51	55	13	12	30.0
0	1853164	1854204	22	31	59	90	8	9	41.0
1	2320654	2320666	29	24	76	62	10	8	18.0
1	1057876	1057778	21	16	61	48	17	12	39.0
0	2116843	2116883	17	20	47	54	7	9	22.0
1	672378	672334	29	32	83	89	11	10	26.0
1	2529227	2529209	19	22	57	63	10	11	33.0
1	1461629	1461781	16	12	46	34	8	7	27.0
0	2413963	2414227	26	23	68	60	8	8	21.0
1	1149132	1149205	29	23	82	62	13	8	37.0
1	748158	748178	22	19	64	59	15	17	27.0
1	2251604	2251573	32	35	83	93	10	10	33.0
0	374015	374162	19	11	54	31	8	8	33.0
1	1635934	1636048	28	28	85	85	22	21	30.0
1	1575335	1575408	21	25	56	70	7	12	35.0
1	2927587	2927329	14	12	40	34	7	7	12.0
1	218945	218868	16	20	49	57	11	11	20.0
1	2493369	2493428	25	25	75	76	11	11	43.0
1	3125139	3124927	28	28	82	83	18	18	30.0
1	1071500	1071443	25	24	67	63	11	9	27.0
0	1195661	1195775	16	21	44	56	8	7	32.0
1	490355	490378	26	23	80	64	13	9	37.0
1	1723513	1723286	17	17	48	46	7	8	21.0
0	3181243	3181212	15	20	43	55	9	11	44.0
0	2578398	2578422	21	22	61	62	10	11	55.0
1	2829195	2829246	18	19	54	56	10	11	21.0
0	2440474	2440558	13	19	34	48	7	6	29.0
1	2458876	2459076	20	20	58	54	10	11	31.0
0	690423	690225	31	27	83	77	8	11	44.0
1	2467984	2467944	30	27	91	75	13	8	33.0
0	2152411	2152008	17	16	47	44	10	8	33.0
0	507752	507554	22	18	66	51	10	10	51.0
1	2565169	2565078	15	21	46	66	9	11	29.0
1	781894	781633	13	21	38	59	10	12	45.0
1	283607	283690	26	22	73	62	9	8	35.0
1	2204002	2204069	22	20	60	59	9	14	35.0
1	2532994	2532909	16	19	49	58	13	15	33.0
1	82938	83014	23	29	65	85	13	18	22.0
1	2933868	2933701	29	29	83	80	17	13	31.0
0	572581	572736	14	21	40	60	10	13	25.0
1	2128403	2128443	28	27	77	78	13	18	35.0
1	2784756	2784682	24	20	62	53	10	9	13.0
1	3347012	3347199	25	22	71	66	16	16	38.0
1	550074	550082	30	22	85	65	14	11	50.0
1	1787563	1787470	23	21	68	65	16	18	24.0
0	297503	297732	16	18	47	52	12	9	47.0
0	312392	312450	20	23	57	59	10	8	23.0
0	2328134	2328113	23	28	64	86	9	16	56.0
0	1906198	1906345	19	15	55	44	10	9	40.0
1	582748	582674	11	11	32	32	7	9	16.0
1	666189	666235	16	21	47	65	9	14	24.0
1	3236257	3236303	34	21	100	61	24	15	45.0
0	557353	557232	14	16	43	48	11	10	30.0
1	3394863	3394664	30	23	88	67	13	10	29.0
1	2009317	2009591	15	11	41	28	8	5	32.0
0	1927835	1927803	25	26	76	75	12	11	32.0
1	2363561	2363551	14	19	39	52	9	8	37.0
1	2343043	2342960	35	33	98	89	10	10	50.0
1	2511405	2511384	10	8	28	23	6	7	12.0
1	2238966	2239003	17	12	51	39	9	10	27.0
